ID,strain,plate,time,well,wavelength,od,fold,rate
PM2A_F2,4D,PM2A,20,F2,450,0.744,1.0735930735930737,0.0016744871710319294
PM2A_F3,4D,PM2A,20,F3,450,0.67,0.9940652818991098,0.00074515703453443
PM2A_F4,4D,PM2A,20,F4,450,0.889,1.1426735218508997,0.004459427046505417
PM2A_F5,4D,PM2A,20,F5,450,0.449,1.0665083135391924,0.004961574092982687
PM2A_F6,4D,PM2A,20,F6,450,0.592,1.0033898305084745,0.000843171119659789
PM2A_F7,4D,PM2A,20,F7,450,0.193,0.9460784313725491,-0.002604190214563929
PM2A_F8,4D,PM2A,20,F8,450,0.387,0.9822335025380711,-0.004563360077337587
PM2A_F9,4D,PM2A,20,F9,450,0.651,1.0602605863192183,0.004188978432109769
PM2A_F10,4D,PM2A,20,F10,450,0.413,0.9927884615384616,0.0030084598909308658
PM2A_F11,4D,PM2A,20,F11,450,0.688,1.0600924499229583,0.0018102903141398684
PM2A_F12,4D,PM2A,20,F12,450,0.863,1.0588957055214725,0.001156071424278503
PM2A_G1,4D,PM2A,20,G1,450,0.628,0.9984101748807631,0.0007949132293449514
PM2A_G2,4D,PM2A,20,G2,450,0.366,0.976,0.002040827659790209
PM2A_G3,4D,PM2A,20,G3,450,0.421,0.9767981438515081,0.002951628146747261
PM2A_G4,4D,PM2A,20,G4,450,0.596,0.9933333333333333,0.0029191324154589095
PM2A_G5,4D,PM2A,20,G5,450,0.468,0.9957446808510639,0.0
PM2A_G6,4D,PM2A,20,G6,450,0.463,0.9893162393162394,-0.001625141150773357
PM2A_G7,4D,PM2A,20,G7,450,0.583,0.9982876712328768,0.0004284491194336495
PM2A_G8,4D,PM2A,20,G8,450,0.469,0.9873684210526316,-0.0005336181321581146
PM2A_G9,4D,PM2A,20,G9,450,0.658,1.2117863720073665,0.006747036179411744
PM2A_G10,4D,PM2A,20,G10,450,0.307,0.8186666666666667,0.014244358685635089
PM2A_G11,4D,PM2A,20,G11,450,0.434,1.0987341772151897,0.007937174578645068
PM2A_G12,4D,PM2A,20,G12,450,0.608,0.9411764705882353,-0.00331130668750517
PM2A_H1,4D,PM2A,20,H1,450,0.246,0.9425287356321839,0.007014488198789382
PM2A_H2,4D,PM2A,20,H2,450,0.224,1.037037037037037,-0.005643580509634766
PM2A_H3,4D,PM2A,20,H3,450,0.699,1.0072046109510087,0.0028449809156906453
PM2A_H4,4D,PM2A,20,H4,450,0.304,0.9806451612903225,-0.007513086266600484
PM2A_H5,4D,PM2A,20,H5,450,0.446,0.991111111111111,-0.0016872954937321124
PM2A_H6,4D,PM2A,20,H6,450,0.434,0.9644444444444444,0.0
PM2A_H7,4D,PM2A,20,H7,450,0.541,1.0055762081784387,-0.0013901796711742662
PM2A_H8,4D,PM2A,20,H8,450,0.446,1.112219451371571,-0.03482840309919767
PM2A_H9,4D,PM2A,20,H9,450,0.728,0.914572864321608,-0.0006877583429724677
PM2A_H10,4D,PM2A,20,H10,450,0.543,0.9945054945054945,0.0009191186823271568
PM2A_H11,4D,PM2A,20,H11,450,0.581,0.9965694682675815,0.0008591073746452743
PM2A_H12,4D,PM2A,20,H12,450,0.482,1.0041666666666667,0.0010351981665078468
PM2A_A1,4D,PM2A,20,A1,600,0.477,0.9896265560165975,-0.0005246591642303123
PM2A_A2,4D,PM2A,20,A2,600,0.434,0.921443736730361,0.0034325482029755093
PM2A_A3,4D,PM2A,20,A3,600,0.288,0.9762711864406779,0.0008665519941215823
PM2A_A4,4D,PM2A,20,A4,600,0.401,0.9852579852579854,0.0024814099499924996
PM2A_A5,4D,PM2A,20,A5,600,0.335,1.0,-0.1755356858671308
PM2A_A6,4D,PM2A,20,A6,600,0.567,1.1117647058823528,-0.011735006220317607
PM2A_A7,4D,PM2A,20,A7,600,0.408,0.9975550122249389,0.0030451046392177532
PM2A_A8,4D,PM2A,20,A8,600,0.282,0.9757785467128027,-0.0008881004010919152
PM2A_A9,4D,PM2A,20,A9,600,0.773,0.9555006180469715,0.00670110316492842
PM2A_A10,4D,PM2A,20,A10,600,0.368,0.989247311827957,0.0013550168673347783
PM2A_A11,4D,PM2A,20,A11,600,0.288,0.9729729729729729,-0.0008695660940812021
PM2A_A12,4D,PM2A,20,A12,600,0.194,0.9847715736040609,0.0025641250417972653
PM2A_B1,4D,PM2A,20,B1,600,0.479,1.010548523206751,0.001041668173711478
PM2A_B2,4D,PM2A,20,B2,600,0.372,0.9946524064171123,0.0006711413426672457
PM2A_B3,4D,PM2A,20,B3,600,0.444,1.0068027210884354,0.0011235973969598168
PM2A_B4,4D,PM2A,20,B4,600,0.431,1.0335731414868106,0.0017341109991642922
PM2A_B5,4D,PM2A,20,B5,600,0.389,0.9873096446700508,-0.0019354935384038492
PM2A_B6,4D,PM2A,20,B6,600,0.406,0.9926650366748168,0.0024510000241551536
PM2A_B7,4D,PM2A,20,B7,600,0.447,1.01131221719457,0.0022271862222773575
PM2A_B8,4D,PM2A,20,B8,600,0.475,1.0,0.0005257625491947225
PM2A_B9,4D,PM2A,20,B9,600,0.341,0.9770773638968483,0.0007320649447720899
PM2A_B10,4D,PM2A,20,B10,600,0.313,0.9750778816199377,0.0007974488420250202
PM2A_B11,4D,PM2A,20,B11,600,0.357,1.02,0.0034771075115329828
PM2A_B12,4D,PM2A,20,B12,600,0.633,1.0989583333333335,0.0003946330732624474
PM2A_C1,4D,PM2A,20,C1,600,0.333,0.9148351648351649,0.0007496257490641582
PM2A_C2,4D,PM2A,20,C2,600,0.425,1.0191846522781776,0.0023419375009000602
PM2A_C3,4D,PM2A,20,C3,600,0.451,0.9955849889624724,0.001106196495088909
PM2A_C4,4D,PM2A,20,C4,600,0.411,0.9951573849878934,0.0006075337133229727
PM2A_C5,4D,PM2A,20,C5,600,0.442,1.035128805620609,0.007795731859172015
PM2A_C6,4D,PM2A,20,C6,600,0.425,0.9929906542056075,0.0023419375009000602
PM2A_C7,4D,PM2A,20,C7,600,0.414,0.9951923076923077,-0.0018181898322699522
PM2A_C8,4D,PM2A,20,C8,600,0.403,1.0100250626566416,0.0006195790036167501
PM2A_C9,4D,PM2A,20,C9,600,0.286,1.0,0.0
PM2A_C10,4D,PM2A,20,C10,600,0.336,0.9795918367346939,-0.0022421674956900938
PM2A_C11,4D,PM2A,20,C11,600,0.427,0.9861431870669746,0.003488428693466327
PM2A_C12,4D,PM2A,20,C12,600,0.411,1.00982800982801,0.0
PM2A_D1,4D,PM2A,20,D1,600,0.383,1.005249343832021,0.0032425876106568514
PM2A_D2,4D,PM2A,20,D2,600,0.476,1.0149253731343284,0.00775656839077517
PM2A_D3,4D,PM2A,20,D3,600,0.5,1.0141987829614605,0.0009980053173843642
PM2A_D4,4D,PM2A,20,D4,600,0.474,1.0,0.0
PM2A_D5,4D,PM2A,20,D5,600,0.341,1.0058997050147493,0.00146199247060578
PM2A_D6,4D,PM2A,20,D6,600,0.472,1.0085470085470085,0.001583954612271481
PM2A_D7,4D,PM2A,20,D7,600,0.495,1.0060975609756098,0.0025125839633753765
PM2A_D8,4D,PM2A,20,D8,600,0.446,1.002247191011236,0.000559910648376165
PM2A_D9,4D,PM2A,20,D9,600,0.653,1.1598579040852577,0.0015267223020448701
PM2A_D10,4D,PM2A,20,D10,600,0.319,0.9906832298136646,0.0015625050862928314
PM2A_D11,4D,PM2A,20,D11,600,0.242,0.9641434262948206,0.001030929295965539
PM2A_D12,4D,PM2A,20,D12,600,1.439,1.1512,-0.000173792151593964
PM2A_E1,4D,PM2A,20,E1,600,0.888,0.9888641425389755,0.002799581327507384
PM2A_E2,4D,PM2A,20,E2,600,0.462,0.8235294117647058,0.001079915286129095
PM2A_E3,4D,PM2A,20,E3,600,0.167,0.9542857142857144,-0.0015015060150529805
PM2A_E4,4D,PM2A,20,E4,600,0.345,1.0486322188449846,0.0007235895065911391
PM2A_E5,4D,PM2A,20,E5,600,0.221,0.965065502183406,-0.0011337887913478156
PM2A_E6,4D,PM2A,20,E6,600,0.433,1.1515957446808511,-0.0017381298287204381
PM2A_E7,4D,PM2A,20,E7,600,0.441,0.9865771812080537,-0.0005675371336347964
PM2A_E8,4D,PM2A,20,E8,600,0.366,0.9865229110512129,0.002040827659790209
PM2A_E9,4D,PM2A,20,E9,600,0.346,1.0328358208955222,0.0014409261791875334
PM2A_E10,4D,PM2A,20,E10,600,0.262,0.9849624060150376,0.006591718960185587
PM2A_E11,4D,PM2A,20,E11,600,0.258,0.9520295202952029,0.0019305115234775796
PM2A_E12,4D,PM2A,20,E12,600,0.452,0.9977924944812362,0.0022026574205387265
