ID,strain,plate,time,well,wavelength,od,fold,rate
PM2A_A1,ARW1R1,PM2A,96,A1,450,0.765,1.1953125,-0.00010907510591995096
PM2A_A2,ARW1R1,PM2A,96,A2,450,0.49,1.2280701754385963,0.0029539925680432317
PM2A_A3,ARW1R1,PM2A,96,A3,450,0.582,1.2150313152400836,0.0001429389623662176
PM2A_A4,ARW1R1,PM2A,96,A4,450,0.656,1.1099830795262269,-0.016926149743687457
PM2A_A5,ARW1R1,PM2A,96,A5,450,0.582,1.20997920997921,0.0
PM2A_A6,ARW1R1,PM2A,96,A6,450,0.607,1.2489711934156378,0.0016816917953066301
PM2A_A7,ARW1R1,PM2A,96,A7,450,0.775,1.1619190404797601,-0.00010766586524687574
PM2A_A8,ARW1R1,PM2A,96,A8,450,0.362,0.6418439716312058,-0.009240137035218808
PM2A_A9,ARW1R1,PM2A,96,A9,450,0.705,1.1672185430463575,-5.91436105927606e-05
PM2A_A10,ARW1R1,PM2A,96,A10,450,0.613,1.0098846787479407,-0.0008237500583751586
PM2A_A11,ARW1R1,PM2A,96,A11,450,0.271,0.6691358024691358,-0.003194411739496547
PM2A_A12,ARW1R1,PM2A,96,A12,450,0.421,1.4517241379310346,0.002496906705466142
PM2A_B1,ARW1R1,PM2A,96,B1,450,0.765,1.0959885386819486,0.0009690359235111326
PM2A_B2,ARW1R1,PM2A,96,B2,450,0.321,1.244186046511628,-0.0007861868460159502
PM2A_B3,ARW1R1,PM2A,96,B3,450,0.666,1.1443298969072166,0.0009280264837134676
PM2A_B4,ARW1R1,PM2A,96,B4,450,0.881,1.393987341772152,0.001165903337783327
PM2A_B5,ARW1R1,PM2A,96,B5,450,0.65,1.1284722222222223,0.0003192863643987124
PM2A_B6,ARW1R1,PM2A,96,B6,450,0.605,1.21,0.000818356911439434
PM2A_B7,ARW1R1,PM2A,96,B7,450,0.667,1.1742957746478875,6.242198420924965e-05
PM2A_B8,ARW1R1,PM2A,96,B8,450,0.569,1.027075812274368,0.0007978195589222531
PM2A_B9,ARW1R1,PM2A,96,B9,450,0.472,0.8151986183074266,-0.017382753058596715
PM2A_B10,ARW1R1,PM2A,96,B10,450,0.416,0.803088803088803,-0.02055629138511361
PM2A_B11,ARW1R1,PM2A,96,B11,450,0.724,1.1907894736842106,-0.0003467426390621757
PM2A_B12,ARW1R1,PM2A,96,B12,450,0.967,1.1309941520467837,0.0015645335332658428
PM2A_C1,ARW1R1,PM2A,96,C1,450,0.534,1.1361702127659576,-0.011727469875562996
PM2A_C2,ARW1R1,PM2A,96,C2,450,0.711,1.1504854368932038,-0.00035310945795717635
PM2A_C3,ARW1R1,PM2A,96,C3,450,0.676,1.2028469750889679,0.0010348717977891294
PM2A_C4,ARW1R1,PM2A,96,C4,450,0.712,1.2669039145907472,-5.8561733697288367e-05
PM2A_C5,ARW1R1,PM2A,96,C5,450,0.731,1.2122719734660032,-0.0002859768718742667
PM2A_C6,ARW1R1,PM2A,96,C6,450,0.862,1.2261735419630158,-0.0009781356842235999
PM2A_C7,ARW1R1,PM2A,96,C7,450,0.776,1.2337042925278219,-0.0018106864777274858
PM2A_C8,ARW1R1,PM2A,96,C8,450,0.705,1.201022146507666,-0.000535339269910376
PM2A_C9,ARW1R1,PM2A,96,C9,450,0.715,1.1513687600644122,-0.0008834253187751271
PM2A_C10,ARW1R1,PM2A,96,C10,450,0.857,1.1853388658367912,4.859087042426641e-05
PM2A_C11,ARW1R1,PM2A,96,C11,450,0.576,1.2360515021459226,-0.00014492768234686701
PM2A_C12,ARW1R1,PM2A,96,C12,450,0.785,1.1911987860394537,-0.0001595407182123896
PM2A_D1,ARW1R1,PM2A,96,D1,450,0.57,1.1422845691382764,0.0006527548643499773
PM2A_D2,ARW1R1,PM2A,96,D2,450,0.587,0.9483037156704361,-0.019682978601113756
PM2A_D3,ARW1R1,PM2A,96,D3,450,0.649,1.1672661870503596,0.000700296596515883
PM2A_D4,ARW1R1,PM2A,96,D4,450,0.814,1.220389805097451,-0.0004115259789963277
PM2A_D5,ARW1R1,PM2A,96,D5,450,0.523,1.1859410430839004,-0.019440327320032466
PM2A_D6,ARW1R1,PM2A,96,D6,450,0.673,1.172473867595819,0.000123640051158417
PM2A_D7,ARW1R1,PM2A,96,D7,450,0.732,1.2512820512820513,-0.0013302078095493348
PM2A_D8,ARW1R1,PM2A,96,D8,450,0.781,1.1779788838612368,-5.3384589835357215e-05
PM2A_D9,ARW1R1,PM2A,96,D9,450,1.575,1.6953713670613562,0.001710439159598227
PM2A_D10,ARW1R1,PM2A,96,D10,450,0.414,0.8448979591836735,-0.0019575087051746823
PM2A_D11,ARW1R1,PM2A,96,D11,450,0.455,1.1518987341772151,0.0013514698230480725
PM2A_D12,ARW1R1,PM2A,96,D12,450,1.352,0.8683365446371227,0.0002151732311764296
PM2A_E1,ARW1R1,PM2A,96,E1,450,0.88,1.0208816705336428,0.00047081480224722775
PM2A_E2,ARW1R1,PM2A,96,E2,450,1.108,2.021897810218978,0.0020901874455238195
PM2A_E3,ARW1R1,PM2A,96,E3,450,0.195,0.874439461883408,0.0018800181366862264
PM2A_E4,ARW1R1,PM2A,96,E4,450,0.585,1.3028953229398663,0.003087832173071752
PM2A_E5,ARW1R1,PM2A,96,E5,450,0.443,1.0230946882217091,0.001205126644552102
PM2A_E6,ARW1R1,PM2A,96,E6,450,0.55,1.076320939334638,-0.0006874583075014615
PM2A_E7,ARW1R1,PM2A,96,E7,450,0.452,1.0585480093676816,0.0003671095700897877
PM2A_E8,ARW1R1,PM2A,96,E8,450,0.889,1.5931899641577059,0.0081091285251817
PM2A_E9,ARW1R1,PM2A,96,E9,450,0.97,1.2155388471177944,0.000512301535709889
PM2A_E10,ARW1R1,PM2A,96,E10,450,0.405,1.0150375939849625,-0.00010300788105787653
PM2A_E11,ARW1R1,PM2A,96,E11,450,0.384,1.0878186968838528,0.0017009164383439666
PM2A_E12,ARW1R1,PM2A,96,E12,450,0.611,1.1293900184842882,-0.00027367367133737685
PM2A_F1,ARW1R1,PM2A,96,F1,450,0.639,1.2217973231357553,0.010034443965428156
PM2A_F2,ARW1R1,PM2A,96,F2,450,1.021,1.3022959183673468,0.0029154926702473234
PM2A_F3,ARW1R1,PM2A,96,F3,450,0.59,1.213991769547325,-0.003229315048119168
PM2A_F4,ARW1R1,PM2A,96,F4,450,0.45,1.3931888544891642,-0.0007474041952778049
PM2A_F5,ARW1R1,PM2A,96,F5,450,0.861,1.2793462109955422,-0.00043783239993396223
PM2A_F6,ARW1R1,PM2A,96,F6,450,0.638,1.2060491493383743,0.0005836671315046126
PM2A_F7,ARW1R1,PM2A,96,F7,450,0.222,1.2131147540983607,-0.006926475793430426
PM2A_F8,ARW1R1,PM2A,96,F8,450,0.578,1.1653225806451613,-0.0004347865538574841
PM2A_F9,ARW1R1,PM2A,96,F9,450,0.709,1.173841059602649,0.0014438959200995013
PM2A_F10,ARW1R1,PM2A,96,F10,450,0.577,1.2570806100217864,0.0016286411961686214
PM2A_F11,ARW1R1,PM2A,96,F11,450,0.895,1.4648117839607202,0.00230911878237595
PM2A_F12,ARW1R1,PM2A,96,F12,450,0.925,1.5468227424749166,0.0025763399808261768
PM2A_G1,ARW1R1,PM2A,96,G1,450,0.671,1.211191335740072,0.00037092233085805215
PM2A_G2,ARW1R1,PM2A,96,G2,450,0.613,1.226,0.0010073012721661335
PM2A_G3,ARW1R1,PM2A,96,G3,450,0.542,1.2152466367713004,-0.0001540359117219205
PM2A_G4,ARW1R1,PM2A,96,G4,450,0.556,1.1416837782340863,0.0005213055787128212
PM2A_G5,ARW1R1,PM2A,96,G5,450,0.584,1.0977443609022555,0.0010566923036342596
PM2A_G6,ARW1R1,PM2A,96,G6,450,0.592,1.1276190476190475,-0.00028248695772411684
PM2A_G7,ARW1R1,PM2A,96,G7,450,0.719,1.1340694006309147,-0.00017421628168337694
PM2A_G8,ARW1R1,PM2A,96,G8,450,0.76,1.1143695014662756,-0.00016479916012199764
PM2A_G9,ARW1R1,PM2A,96,G9,450,0.663,1.5454545454545456,0.0037822926932888946
PM2A_G10,ARW1R1,PM2A,96,G10,450,0.297,0.4909090909090909,0.0020529603752826183
PM2A_G11,ARW1R1,PM2A,96,G11,450,0.515,1.165158371040724,-0.0003248879358346554
PM2A_G12,ARW1R1,PM2A,96,G12,450,0.84,1.215629522431259,-0.001825109277433037
PM2A_H1,ARW1R1,PM2A,96,H1,450,0.3,0.5747126436781609,-0.009471621780195434
PM2A_H2,ARW1R1,PM2A,96,H2,450,0.389,1.074585635359116,0.004078232304565442
PM2A_H3,ARW1R1,PM2A,96,H3,450,0.603,1.206,0.002154491756896091
PM2A_H4,ARW1R1,PM2A,96,H4,450,0.42,1.2844036697247705,0.0018435292415732258
PM2A_H5,ARW1R1,PM2A,96,H5,450,0.612,1.2857142857142858,0.0012738991678702993
PM2A_H6,ARW1R1,PM2A,96,H6,450,0.462,1.1785714285714286,-0.0003623211236480805
PM2A_H7,ARW1R1,PM2A,96,H7,450,0.941,1.4960254372019077,0.0016920596699682528
PM2A_H8,ARW1R1,PM2A,96,H8,450,0.487,1.1485849056603774,0.00017076526634509105
PM2A_H9,ARW1R1,PM2A,96,H9,450,0.65,0.6914893617021277,0.0006992282067501502
PM2A_H10,ARW1R1,PM2A,96,H10,450,0.704,1.1694352159468437,-0.00011853967217630211
PM2A_H11,ARW1R1,PM2A,96,H11,450,0.52,1.0462776659959758,0.0003192863643987124
PM2A_H12,ARW1R1,PM2A,96,H12,450,0.785,1.1751497005988023,-0.00042680697561504123
PM2A_A1,ARW1R1,PM2A,96,A1,600,0.59,1.2016293279022403,0.00021132758741501453
PM2A_A2,ARW1R1,PM2A,96,A2,600,0.394,1.2085889570552146,0.003448845261827621
PM2A_A3,ARW1R1,PM2A,96,A3,600,0.449,1.2168021680216803,0.0003695515725324913
PM2A_A4,ARW1R1,PM2A,96,A4,600,0.502,1.093681917211329,-0.018372824852878028
PM2A_A5,ARW1R1,PM2A,96,A5,600,0.454,1.1978891820580475,0.0
PM2A_A6,ARW1R1,PM2A,96,A6,600,0.477,1.2686170212765957,0.0016274764931911
PM2A_A7,ARW1R1,PM2A,96,A7,600,0.582,1.1950718685831623,-7.165378664694118e-05
PM2A_A8,ARW1R1,PM2A,96,A8,600,0.257,0.6148325358851675,-0.008814083549745914
PM2A_A9,ARW1R1,PM2A,96,A9,600,0.554,1.1762208067940554,-0.00015069335292452294
PM2A_A10,ARW1R1,PM2A,96,A10,600,0.553,1.2153846153846155,-0.0006836981110996755
PM2A_A11,ARW1R1,PM2A,96,A11,600,0.204,0.710801393728223,-0.0020942431158703415
PM2A_A12,ARW1R1,PM2A,96,A12,600,0.285,1.3507109004739335,0.0019980997134181684
PM2A_B1,ARW1R1,PM2A,96,B1,600,0.6,1.107011070110701,0.001298984061185408
PM2A_B2,ARW1R1,PM2A,96,B2,600,0.242,1.192118226600985,-0.0003457834506122944
PM2A_B3,ARW1R1,PM2A,96,B3,600,0.518,1.153674832962138,0.0009542401786118505
PM2A_B4,ARW1R1,PM2A,96,B4,600,0.718,1.4133858267716535,0.0017055587052605455
PM2A_B5,ARW1R1,PM2A,96,B5,600,0.492,1.1522248243559718,0.00025329358651592467
PM2A_B6,ARW1R1,PM2A,96,B6,600,0.448,1.2043010752688172,0.000828756603300818
PM2A_B7,ARW1R1,PM2A,96,B7,600,0.517,1.1857798165137614,0.00016087536072748306
PM2A_B8,ARW1R1,PM2A,96,B8,600,0.462,1.0358744394618835,0.0010684346088890688
PM2A_B9,ARW1R1,PM2A,96,B9,600,0.309,0.778337531486146,-0.01939512990976739
PM2A_B10,ARW1R1,PM2A,96,B10,600,0.303,0.7593984962406014,-0.019009893061732817
PM2A_B11,ARW1R1,PM2A,96,B11,600,0.548,1.2043956043956046,-0.00022872884519881166
PM2A_B12,ARW1R1,PM2A,96,B12,600,0.783,1.1756756756756757,0.0017200691238876593
PM2A_C1,ARW1R1,PM2A,96,C1,600,0.405,1.115702479338843,-0.010603920049928578
PM2A_C2,ARW1R1,PM2A,96,C2,600,0.565,1.162551440329218,-7.381165201591685e-05
PM2A_C3,ARW1R1,PM2A,96,C3,600,0.522,1.2055427251732103,0.0014896537901601201
PM2A_C4,ARW1R1,PM2A,96,C4,600,0.551,1.2873831775700937,-7.568878859991224e-05
PM2A_C5,ARW1R1,PM2A,96,C5,600,0.577,1.2329059829059827,-0.0009495006254183623
PM2A_C6,ARW1R1,PM2A,96,C6,600,0.645,1.2475822050290135,-0.001046627503972165
PM2A_C7,ARW1R1,PM2A,96,C7,600,0.604,1.242798353909465,-0.0014030506294411646
PM2A_C8,ARW1R1,PM2A,96,C8,600,0.522,1.2340425531914894,-0.0010508154721714984
PM2A_C9,ARW1R1,PM2A,96,C9,600,0.547,1.1613588110403399,-0.0010022068109077672
PM2A_C10,ARW1R1,PM2A,96,C10,600,0.632,1.196969696969697,0.0003283442260544152
PM2A_C11,ARW1R1,PM2A,96,C11,600,0.431,1.2349570200573066,-9.678672567248494e-05
PM2A_C12,ARW1R1,PM2A,96,C12,600,0.606,1.212,0.0
PM2A_D1,ARW1R1,PM2A,96,D1,600,0.45,1.139240506329114,0.0008251094706741554
PM2A_D2,ARW1R1,PM2A,96,D2,600,0.446,0.9158110882956879,-0.021222165479550303
PM2A_D3,ARW1R1,PM2A,96,D3,600,0.502,1.1756440281030445,0.0008218543894907738
PM2A_D4,ARW1R1,PM2A,96,D4,600,0.632,1.2490118577075098,-0.0007987465044883405
PM2A_D5,ARW1R1,PM2A,96,D5,600,0.404,1.1778425655976676,-0.021872971917901645
PM2A_D6,ARW1R1,PM2A,96,D6,600,0.526,1.1793721973094171,0.00039420035434287035
PM2A_D7,ARW1R1,PM2A,96,D7,600,0.572,1.268292682926829,-0.0017100229112611313
PM2A_D8,ARW1R1,PM2A,96,D8,600,0.598,1.184158415841584,6.96185068674051e-05
PM2A_D9,ARW1R1,PM2A,96,D9,600,1.28,1.7367706919945727,0.002001909983732275
PM2A_D10,ARW1R1,PM2A,96,D10,600,0.328,0.8541666666666666,-0.0015529747832179856
PM2A_D11,ARW1R1,PM2A,96,D11,600,0.347,1.1452145214521452,0.0013003419355767174
PM2A_D12,ARW1R1,PM2A,96,D12,600,1.206,0.9885245901639345,0.00034407021829090155
PM2A_E1,ARW1R1,PM2A,96,E1,600,0.788,1.0260416666666667,5.284295783313118e-05
PM2A_E2,ARW1R1,PM2A,96,E2,600,0.867,2.079136690647482,0.001695149026518481
PM2A_E3,ARW1R1,PM2A,96,E3,600,0.155,0.8806818181818182,0.001322862429774178
PM2A_E4,ARW1R1,PM2A,96,E4,600,0.475,1.3418079096045197,0.004011110834595075
PM2A_E5,ARW1R1,PM2A,96,E5,600,0.275,1.0869565217391306,0.0011948249990277535
PM2A_E6,ARW1R1,PM2A,96,E6,600,0.433,1.0879396984924623,-0.0005814047822443883
PM2A_E7,ARW1R1,PM2A,96,E7,600,0.372,1.0782608695652174,0.0
PM2A_E8,ARW1R1,PM2A,96,E8,600,0.83,1.9575471698113207,0.00907617688545269
PM2A_E9,ARW1R1,PM2A,96,E9,600,0.75,1.2376237623762376,0.0008251094706741554
PM2A_E10,ARW1R1,PM2A,96,E10,600,0.32,1.032258064516129,-0.0003924675798538183
PM2A_E11,ARW1R1,PM2A,96,E11,600,0.284,1.0676691729323307,0.0017243840067855951
PM2A_E12,ARW1R1,PM2A,96,E12,600,0.462,1.124087591240876,-0.00027144504254973976
PM2A_F1,ARW1R1,PM2A,96,F1,600,0.48,1.212121212121212,0.014696198152868899
PM2A_F2,ARW1R1,PM2A,96,F2,600,0.823,1.3693843594009982,0.0037266067769683754
PM2A_F3,ARW1R1,PM2A,96,F3,600,0.435,1.1852861035422344,-0.003599358924950857
PM2A_F4,ARW1R1,PM2A,96,F4,600,0.411,1.3791946308724832,-0.0004075012105683169
PM2A_F5,ARW1R1,PM2A,96,F5,600,0.685,1.3047619047619048,-0.0003665712793137165
PM2A_F6,ARW1R1,PM2A,96,F6,600,0.514,1.223809523809524,0.0008822915473524402
PM2A_F7,ARW1R1,PM2A,96,F7,600,0.18,1.2162162162162162,-0.008722926215911414
PM2A_F8,ARW1R1,PM2A,96,F8,600,0.441,1.1823056300268098,-0.0006666808894350496
PM2A_F9,ARW1R1,PM2A,96,F9,600,0.509,1.138702460850112,0.0010508154721715045
PM2A_F10,ARW1R1,PM2A,96,F10,600,0.441,1.2492917847025498,0.0015760128611391284
PM2A_F11,ARW1R1,PM2A,96,F11,600,0.752,1.569937369519833,0.0031985006754932546
PM2A_F12,ARW1R1,PM2A,96,F12,600,0.724,1.672055427251732,0.0035822886858399143
PM2A_G1,ARW1R1,PM2A,96,G1,600,0.522,1.219626168224299,0.0005550351656525322
PM2A_G2,ARW1R1,PM2A,96,G2,600,0.469,1.2213541666666665,0.0010526875691450747
PM2A_G3,ARW1R1,PM2A,96,G3,600,0.424,1.1943661971830986,-0.0003949476647726571
PM2A_G4,ARW1R1,PM2A,96,G4,600,0.434,1.1361256544502618,0.0007610561657205496
PM2A_G5,ARW1R1,PM2A,96,G5,600,0.462,1.1079136690647482,0.001243873464570047
PM2A_G6,ARW1R1,PM2A,96,G6,600,0.456,1.114914425427873,0.00027322502275662665
PM2A_G7,ARW1R1,PM2A,96,G7,600,0.546,1.132780082987552,0.00030413760340048063
PM2A_G8,ARW1R1,PM2A,96,G8,600,0.576,1.1228070175438596,7.227524217534881e-05
PM2A_G9,ARW1R1,PM2A,96,G9,600,0.533,1.5863095238095237,0.003664542648566384
PM2A_G10,ARW1R1,PM2A,96,G10,600,0.236,0.4199288256227757,0.001559433563296543
PM2A_G11,ARW1R1,PM2A,96,G11,600,0.402,1.1585014409221903,-0.00041667013894097126
PM2A_G12,ARW1R1,PM2A,96,G12,600,0.641,1.235067437379576,-0.002065437489721381
PM2A_H1,ARW1R1,PM2A,96,H1,600,0.233,0.5753086419753086,-0.009163743196296413
PM2A_H2,ARW1R1,PM2A,96,H2,600,0.289,1.0509090909090908,0.0030569260027834178
PM2A_H3,ARW1R1,PM2A,96,H3,600,0.468,1.2155844155844155,0.0021683699218768082
PM2A_H4,ARW1R1,PM2A,96,H4,600,0.329,1.2702702702702704,0.00124759819229493
PM2A_H5,ARW1R1,PM2A,96,H5,600,0.473,1.2923497267759563,0.0013861292076224583
PM2A_H6,ARW1R1,PM2A,96,H6,600,0.346,1.164983164983165,-0.0003628469954910082
PM2A_H7,ARW1R1,PM2A,96,H7,600,0.703,1.5282608695652173,0.0023057980377955947
PM2A_H8,ARW1R1,PM2A,96,H8,600,0.376,1.1325301204819276,0.0005504263223669368
PM2A_H9,ARW1R1,PM2A,96,H9,600,0.237,0.5837438423645319,0.0015529747832179832
PM2A_H10,ARW1R1,PM2A,96,H10,600,0.532,1.171806167400881,0.00015634790077293217
PM2A_H11,ARW1R1,PM2A,96,H11,600,0.398,1.0473684210526317,0.000312892584255482
PM2A_H12,ARW1R1,PM2A,96,H12,600,0.593,1.186,-0.0002820089727557808
PM2A_A1,ARW1R1,PM2A,96,A1,750,0.472,1.1859296482412058,0.00035161952691102513
PM2A_A2,ARW1R1,PM2A,96,A2,750,0.338,1.1655172413793105,0.00365628118989618
PM2A_A3,ARW1R1,PM2A,96,A3,750,0.367,1.1915584415584415,0.00045167560636936695
PM2A_A4,ARW1R1,PM2A,96,A4,750,0.408,1.0765171503957782,-0.017667438166829665
PM2A_A5,ARW1R1,PM2A,96,A5,750,0.375,1.1755485893416928,0.0
PM2A_A6,ARW1R1,PM2A,96,A6,750,0.408,1.263157894736842,0.0014057558179937585
PM2A_A7,ARW1R1,PM2A,96,A7,750,0.451,1.1714285714285715,0.0
PM2A_A8,ARW1R1,PM2A,96,A8,750,0.209,0.6201780415430267,-0.0071604273719441365
PM2A_A9,ARW1R1,PM2A,96,A9,750,0.451,1.1623711340206186,-0.00018518549001766743
PM2A_A10,ARW1R1,PM2A,96,A10,750,0.296,0.810958904109589,-0.000997198592151177
PM2A_A11,ARW1R1,PM2A,96,A11,750,0.178,0.7606837606837606,-0.0016716664078927155
PM2A_A12,ARW1R1,PM2A,96,A12,750,0.227,1.233695652173913,0.0014431456942815052
PM2A_B1,ARW1R1,PM2A,96,B1,750,0.49,1.1036036036036037,0.0015031690197420662
PM2A_B2,ARW1R1,PM2A,96,B2,750,0.206,1.1318681318681318,-0.0004065072893901952
PM2A_B3,ARW1R1,PM2A,96,B3,750,0.421,1.1440217391304348,0.0010746981067387075
PM2A_B4,ARW1R1,PM2A,96,B4,750,0.609,1.4,0.0020687461934925234
PM2A_B5,ARW1R1,PM2A,96,B5,750,0.402,1.1452991452991454,0.00020678288925537905
PM2A_B6,ARW1R1,PM2A,96,B6,750,0.358,1.1737704918032787,0.0008068486325746313
PM2A_B7,ARW1R1,PM2A,96,B7,750,0.419,1.173669467787115,0.00019841307334349104
PM2A_B8,ARW1R1,PM2A,96,B8,750,0.393,1.036939313984169,0.0013559811555196425
PM2A_B9,ARW1R1,PM2A,96,B9,750,0.263,0.8117283950617284,-0.018181483130312617
PM2A_B10,ARW1R1,PM2A,96,B10,750,0.246,0.7477203647416413,-0.015890314855379326
PM2A_B11,ARW1R1,PM2A,96,B11,750,0.438,1.190217391304348,-0.00028636997032341935
PM2A_B12,ARW1R1,PM2A,96,B12,750,0.643,1.1973929236499068,0.0018380673452304246
PM2A_C1,ARW1R1,PM2A,96,C1,750,0.325,1.0906040268456376,-0.008190688497061997
PM2A_C2,ARW1R1,PM2A,96,C2,750,0.466,1.1563275434243176,8.931764763547372e-05
PM2A_C3,ARW1R1,PM2A,96,C3,750,0.417,1.1779661016949152,0.002425985844954031
PM2A_C4,ARW1R1,PM2A,96,C4,750,0.448,1.2836676217765044,-0.00018642834978837823
PM2A_C5,ARW1R1,PM2A,96,C5,750,0.474,1.234375,-0.0016131046741954284
PM2A_C6,ARW1R1,PM2A,96,C6,750,0.505,1.2347188264058682,-0.0007492709396013482
PM2A_C7,ARW1R1,PM2A,96,C7,750,0.484,1.2160804020100502,-0.0005197572593823203
PM2A_C8,ARW1R1,PM2A,96,C8,750,0.421,1.2346041055718473,-0.0015116530866936945
PM2A_C9,ARW1R1,PM2A,96,C9,750,0.432,1.1398416886543536,-0.0005827600822808313
PM2A_C10,ARW1R1,PM2A,96,C10,750,0.491,1.1859903381642511,0.0004221582887669565
PM2A_C11,ARW1R1,PM2A,96,C11,750,0.346,1.2013888888888888,0.0
PM2A_C12,ARW1R1,PM2A,96,C12,750,0.486,1.208955223880597,0.0
PM2A_D1,ARW1R1,PM2A,96,D1,750,0.371,1.1242424242424243,0.0009987162547081833
PM2A_D2,ARW1R1,PM2A,96,D2,750,0.364,0.8987654320987654,-0.020603186906852547
PM2A_D3,ARW1R1,PM2A,96,D3,750,0.409,1.1685714285714286,0.0008071277398333246
PM2A_D4,ARW1R1,PM2A,96,D4,750,0.508,1.2450980392156863,-0.0010801535420746525
PM2A_D5,ARW1R1,PM2A,96,D5,750,0.334,1.167832167832168,-0.02157650701050867
PM2A_D6,ARW1R1,PM2A,96,D6,750,0.427,1.1571815718157181,0.0006775217029908469
PM2A_D7,ARW1R1,PM2A,96,D7,750,0.467,1.2655826558265584,-0.00201062397927738
PM2A_D8,ARW1R1,PM2A,96,D8,750,0.478,1.1715686274509804,0.00034722423163101003
PM2A_D9,ARW1R1,PM2A,96,D9,750,1.033,1.730318257956449,0.002007946369998051
PM2A_D10,ARW1R1,PM2A,96,D10,750,0.281,0.867283950617284,-0.0012034530895327523
PM2A_D11,ARW1R1,PM2A,96,D11,750,0.287,1.1167315175097274,0.0012865516068516346
PM2A_D12,ARW1R1,PM2A,96,D12,750,0.917,0.9434156378600823,0.0005865464121182004
PM2A_E1,ARW1R1,PM2A,96,E1,750,0.732,1.0280898876404494,-0.0001139991591197812
PM2A_E2,ARW1R1,PM2A,96,E2,750,0.693,2.038235294117647,0.0017081308209551229
PM2A_E3,ARW1R1,PM2A,96,E3,750,0.143,0.8937499999999999,0.0008650829770178843
PM2A_E4,ARW1R1,PM2A,96,E4,750,0.401,1.3501683501683504,0.004431563529728954
PM2A_E5,ARW1R1,PM2A,96,E5,750,0.225,1.0514018691588785,0.001811879664155778
PM2A_E6,ARW1R1,PM2A,96,E6,750,0.357,1.0818181818181818,-0.00011687712198369207
PM2A_E7,ARW1R1,PM2A,96,E7,750,0.32,1.0738255033557047,0.00013000530567681992
PM2A_E8,ARW1R1,PM2A,96,E8,750,0.504,1.4482758620689655,0.00677575545526487
PM2A_E9,ARW1R1,PM2A,96,E9,750,0.595,1.2293388429752066,0.0009690359235111326
PM2A_E10,ARW1R1,PM2A,96,E10,750,0.272,1.0303030303030303,-0.0001534685590123502
PM2A_E11,ARW1R1,PM2A,96,E11,750,0.236,1.0442477876106193,0.0013890175111496636
PM2A_E12,ARW1R1,PM2A,96,E12,750,0.38,1.0982658959537572,-0.0001097936515835464
PM2A_F1,ARW1R1,PM2A,96,F1,750,0.382,1.1826625386996903,0.0094283328668475
PM2A_F2,ARW1R1,PM2A,96,F2,750,0.67,1.4016736401673642,0.004309097180531137
PM2A_F3,ARW1R1,PM2A,96,F3,750,0.347,1.1528239202657806,-0.003505569881750608
PM2A_F4,ARW1R1,PM2A,96,F4,750,0.408,1.3877551020408163,-0.0003075044707342676
PM2A_F5,ARW1R1,PM2A,96,F5,750,0.552,1.2807424593967518,0.00015069335292452145
PM2A_F6,ARW1R1,PM2A,96,F6,750,0.431,1.2209631728045327,0.0011442366642244915
PM2A_F7,ARW1R1,PM2A,96,F7,750,0.17,1.1971830985915495,-0.008689364662210711
PM2A_F8,ARW1R1,PM2A,96,F8,750,0.361,1.168284789644013,-0.00046425735638507703
PM2A_F9,ARW1R1,PM2A,96,F9,750,0.426,1.13903743315508,0.0009667873783193339
PM2A_F10,ARW1R1,PM2A,96,F10,750,0.358,1.2094594594594594,0.0013737508015654123
PM2A_F11,ARW1R1,PM2A,96,F11,750,0.641,1.6105527638190955,0.003906204134890508
PM2A_F12,ARW1R1,PM2A,96,F12,750,0.581,1.6840579710144927,0.004224748641071179
PM2A_G1,ARW1R1,PM2A,96,G1,750,0.422,1.2022792022792024,0.0005882450644077092
PM2A_G2,ARW1R1,PM2A,96,G2,750,0.379,1.1993670886075949,0.000977880605868629
PM2A_G3,ARW1R1,PM2A,96,G3,750,0.354,1.1644736842105263,-0.00035461206949619246
PM2A_G4,ARW1R1,PM2A,96,G4,750,0.361,1.1176470588235294,0.0008002074931687519
PM2A_G5,ARW1R1,PM2A,96,G5,750,0.38,1.1014492753623188,0.001295441127917966
PM2A_G6,ARW1R1,PM2A,96,G6,750,0.368,1.0823529411764705,0.0007851286583949965
PM2A_G7,ARW1R1,PM2A,96,G7,750,0.433,1.1074168797953963,0.0008571730864670133
PM2A_G8,ARW1R1,PM2A,96,G8,750,0.457,1.1092233009708738,0.0002726291078723286
PM2A_G9,ARW1R1,PM2A,96,G9,750,0.444,1.5310344827586209,0.003074423752467963
PM2A_G10,ARW1R1,PM2A,96,G10,750,0.209,0.37725631768953066,0.0009850734607100206
PM2A_G11,ARW1R1,PM2A,96,G11,750,0.334,1.1245791245791248,-0.00037594239998489713
PM2A_G12,ARW1R1,PM2A,96,G12,750,0.516,1.2227488151658767,-0.0020692765702934267
PM2A_H1,ARW1R1,PM2A,96,H1,750,0.205,0.6101190476190476,-0.008792591282577703
PM2A_H2,ARW1R1,PM2A,96,H2,750,0.239,0.9958333333333333,0.002206897315829697
PM2A_H3,ARW1R1,PM2A,96,H3,750,0.38,1.1912225705329154,0.001928364690166933
PM2A_H4,ARW1R1,PM2A,96,H4,750,0.281,1.2270742358078603,0.0007348808952544442
PM2A_H5,ARW1R1,PM2A,96,H5,750,0.388,1.2597402597402598,0.0015804675968087345
