ID,strain,plate,time,well,wavelength,od,fold,rate
PM1_A2,3-2,PM1,192,A2,600,0.605,1.298283261802575,0.000683075407319848
PM1_A3,3-2,PM1,192,A3,600,0.35,0.938337801608579,0.0002374175464432415
PM1_A4,3-2,PM1,192,A4,600,0.771,1.7643020594965675,0.0013296171783772346
PM1_A5,3-2,PM1,192,A5,600,0.694,2.4350877192982456,0.0002991159052919071
PM1_A6,3-2,PM1,192,A6,600,0.182,0.4323040380047506,0.002660477999438865
PM1_A7,3-2,PM1,192,A7,600,0.382,1.100864553314121,0.00043403170242731584
PM1_A8,3-2,PM1,192,A8,600,0.343,1.1627118644067798,0.0010791970180065399
PM1_A9,3-2,PM1,192,A9,600,0.399,1.2276923076923076,0.0010314057980390908
PM1_A10,3-2,PM1,192,A10,600,0.203,0.2382629107981221,-0.0018894924991024692
PM1_A11,3-2,PM1,192,A11,600,0.217,0.49318181818181817,-0.0031913518950576537
PM1_A12,3-2,PM1,192,A12,600,1.1,1.3447432762836187,0.0008993154861322663
PM1_B1,3-2,PM1,192,B1,600,0.373,1.0361111111111112,0.00011155740711318309
PM1_B2,3-2,PM1,192,B2,600,0.681,1.3326810176125246,0.000607396567423226
PM1_B3,3-2,PM1,192,B3,600,0.682,2.3197278911564627,0.00937089733104615
PM1_B4,3-2,PM1,192,B4,600,0.582,1.480916030534351,0.00042735417363287757
PM1_B5,3-2,PM1,192,B5,600,0.493,1.112866817155756,0.0003367021689141114
PM1_B6,3-2,PM1,192,B6,600,0.814,1.6511156186612574,0.00020424877500861197
PM1_B7,3-2,PM1,192,B7,600,0.425,1.0897435897435896,0.00019561851267531932
PM1_B8,3-2,PM1,192,B8,600,0.164,0.3374485596707819,0.0007553076913565292
PM1_B9,3-2,PM1,192,B9,600,1.168,4.0,0.0036848875215234524
PM1_B10,3-2,PM1,192,B10,600,0.531,1.0535714285714286,0.0006230645694607608
PM1_B11,3-2,PM1,192,B11,600,0.23,0.6590257879656162,0.00018076673327492254
PM1_B12,3-2,PM1,192,B12,600,1.198,4.061016949152543,0.00020816029972381956
PM1_C1,3-2,PM1,192,C1,600,0.24,0.7361963190184049,-0.003061131328411355
PM1_C2,3-2,PM1,192,C2,600,0.154,0.9005847953216374,0.00026968810440073
PM1_C3,3-2,PM1,192,C3,600,1.981,3.8996062992125986,0.0015483574948543645
PM1_C4,3-2,PM1,192,C4,600,0.242,0.983739837398374,0.00017182154932758985
PM1_C5,3-2,PM1,192,C5,600,0.669,1.3542510121457492,0.0
PM1_C6,3-2,PM1,192,C6,600,0.42,0.8974358974358974,-0.004170144106540939
PM1_C7,3-2,PM1,192,C7,600,0.893,1.3328358208955224,0.0009684996074021241
PM1_C8,3-2,PM1,192,C8,600,1.9,1.8269230769230769,-4.3882749360779216e-05
PM1_C9,3-2,PM1,192,C9,600,0.618,1.0729166666666667,0.005131761865671643
PM1_C10,3-2,PM1,192,C10,600,0.235,0.27485380116959063,0.0032395313697657344
PM1_C11,3-2,PM1,192,C11,600,0.204,0.41803278688524587,-0.0014548443794261566
PM1_C12,3-2,PM1,192,C12,600,0.465,1.083916083916084,-8.970222337921208e-05
PM1_D1,3-2,PM1,192,D1,600,0.446,1.1494845360824741,0.0002793306550912556
PM1_D2,3-2,PM1,192,D2,600,0.381,1.032520325203252,-0.01497096109770841
PM1_D3,3-2,PM1,192,D3,600,0.363,1.2222222222222223,0.00011462639049540824
PM1_D4,3-2,PM1,192,D4,600,0.474,1.0821917808219177,0.0
PM1_D5,3-2,PM1,192,D5,600,1.395,3.120805369127517,-0.00026968810440073293
PM1_D6,3-2,PM1,192,D6,600,0.251,1.1839622641509435,-0.0036405679253578515
PM1_D7,3-2,PM1,192,D7,600,0.358,1.1474358974358974,0.0008068486325746313
PM1_D8,3-2,PM1,192,D8,600,0.563,1.2795454545454543,0.0005148638620377262
PM1_D9,3-2,PM1,192,D9,600,0.197,0.28550724637681163,-0.0023940439593661384
PM1_D10,3-2,PM1,192,D10,600,1.111,1.27116704805492,0.0008537789436694719
PM1_D11,3-2,PM1,192,D11,600,0.742,1.466403162055336,0.001543386320014545
PM1_D12,3-2,PM1,192,D12,600,0.589,1.082720588235294,-7.08014897066584e-05
PM1_E1,3-2,PM1,192,E1,600,0.349,1.1079365079365078,0.00035663555815291294
PM1_E2,3-2,PM1,192,E2,600,0.681,1.741687979539642,0.0008478974756366543
PM1_E3,3-2,PM1,192,E3,600,0.415,1.1126005361930293,-0.00030229878671549624
PM1_E4,3-2,PM1,192,E4,600,0.243,1.0657894736842104,0.0
PM1_E5,3-2,PM1,192,E5,600,1.692,2.8581081081081083,-0.00014801673351532384
PM1_E6,3-2,PM1,192,E6,600,0.361,1.0,0.0003448295543274859
PM1_E7,3-2,PM1,192,E7,600,0.164,0.34381551362683443,0.0
PM1_E8,3-2,PM1,192,E8,600,0.499,1.2443890274314213,0.0008267466999585041
PM1_E9,3-2,PM1,192,E9,600,0.225,0.44291338582677164,-0.004907626485682641
PM1_E10,3-2,PM1,192,E10,600,0.798,1.4888059701492538,0.0006733106944001766
PM1_E11,3-2,PM1,192,E11,600,0.428,1.011820330969267,0.00038759969426306796
