ID,strain,plate,time,well,wavelength,od,fold,rate
PM2A_F12,ARW1T,PM2A,144,F12,600,0.639,1.1811460258780035,0.000582760082280828
PM2A_G1,ARW1T,PM2A,144,G1,600,0.678,1.1873905429071805,0.0007310129021212211
PM2A_G2,ARW1T,PM2A,144,G2,600,0.385,0.9897172236503856,-0.0004351649650451359
PM2A_G3,ARW1T,PM2A,144,G3,600,0.663,1.4700665188470068,0.0056893101289380915
PM2A_G4,ARW1T,PM2A,144,G4,600,0.87,1.6322701688555346,0.005968920358460213
PM2A_G5,ARW1T,PM2A,144,G5,600,0.496,1.087719298245614,0.0005010080402834088
PM2A_G6,ARW1T,PM2A,144,G6,600,1.158,2.484978540772532,0.008907223459442712
PM2A_G7,ARW1T,PM2A,144,G7,600,0.499,1.059447983014862,0.0009085262486188627
PM2A_G8,ARW1T,PM2A,144,G8,600,0.543,1.1059063136456213,0.0006849469309649974
PM2A_G9,ARW1T,PM2A,144,G9,600,0.784,1.7155361050328228,0.002924276650939171
PM2A_G10,ARW1T,PM2A,144,G10,600,0.571,1.1130604288499024,0.005908988402887794
PM2A_G11,ARW1T,PM2A,144,G11,600,0.601,1.1996007984031936,0.001963536868765448
PM2A_G12,ARW1T,PM2A,144,G12,600,0.776,1.1811263318112633,0.002145273944865998
PM2A_H1,ARW1T,PM2A,144,H1,600,0.466,1.2198952879581153,0.014121738222148033
PM2A_H2,ARW1T,PM2A,144,H2,600,0.361,1.1107692307692307,0.0019173432202794485
PM2A_H3,ARW1T,PM2A,144,H3,600,0.72,1.3235294117647058,0.0021430072346779456
PM2A_H4,ARW1T,PM2A,144,H4,600,0.879,1.5585106382978724,0.0029283910395116832
PM2A_H5,ARW1T,PM2A,144,H5,600,0.533,1.0745967741935485,7.810061643126466e-05
PM2A_H6,ARW1T,PM2A,144,H6,600,0.414,0.9975903614457832,0.00010052276689099691
PM2A_H7,ARW1T,PM2A,144,H7,600,0.528,1.2541567695961997,7.88395063349151e-05
PM2A_H8,ARW1T,PM2A,144,H8,600,0.362,0.981029810298103,0.0004578800656497985
PM2A_H9,ARW1T,PM2A,144,H9,600,0.231,0.8651685393258427,-0.005589583880024531
PM2A_H10,ARW1T,PM2A,144,H10,600,0.533,1.0191204588910134,0.00031152793095917236
PM2A_H11,ARW1T,PM2A,144,H11,600,0.472,0.9833333333333333,0.00026399243537858014
PM2A_H12,ARW1T,PM2A,144,H12,600,0.426,1.0314769975786926,-9.792405603973444e-05
PM2A_A1,ARW1T,PM2A,144,A1,750,0.425,1.0442260442260443,0.00029308444405749926
PM2A_A2,ARW1T,PM2A,144,A2,750,0.507,1.1021739130434782,8.21018328041141e-05
PM2A_A3,ARW1T,PM2A,144,A3,750,0.344,1.029940119760479,0.0
PM2A_A4,ARW1T,PM2A,144,A4,750,0.424,1.036674816625917,-0.013725903276022758
PM2A_A5,ARW1T,PM2A,144,A5,750,0.39,1.0077519379844961,0.0001067008692364021
PM2A_A6,ARW1T,PM2A,144,A6,750,0.622,1.2515090543259557,-0.0002014508356076372
PM2A_A7,ARW1T,PM2A,144,A7,750,0.45,1.1166253101736971,0.003971257491846864
PM2A_A8,ARW1T,PM2A,144,A8,750,0.3,1.0238907849829353,-0.0011261946828299738
PM2A_A9,ARW1T,PM2A,144,A9,750,0.682,1.1923076923076925,0.000485914156160114
PM2A_A10,ARW1T,PM2A,144,A10,750,0.45,1.3043478260869568,-0.0002787078396165272
PM2A_A11,ARW1T,PM2A,144,A11,750,0.296,1.2703862660944205,0.0006979504343673063
PM2A_A12,ARW1T,PM2A,144,A12,750,0.268,1.0894308943089432,-0.0007847061805455052
PM2A_B1,ARW1T,PM2A,144,B1,750,0.491,1.0402542372881356,0.0008400822204310132
PM2A_B2,ARW1T,PM2A,144,B2,750,0.389,1.0599455040871935,-0.0002147771078610224
PM2A_B3,ARW1T,PM2A,144,B3,750,0.461,1.0290178571428572,0.0
PM2A_B4,ARW1T,PM2A,144,B4,750,0.383,1.0268096514745308,0.00010864847529503206
PM2A_B5,ARW1T,PM2A,144,B5,750,0.348,0.9802816901408451,0.00011956010116469746
PM2A_B6,ARW1T,PM2A,144,B6,750,0.568,1.522788203753351,0.0036499191382494156
PM2A_B7,ARW1T,PM2A,144,B7,750,0.37,1.0,-0.00011276506657262142
PM2A_B8,ARW1T,PM2A,144,B8,750,0.519,1.0570264765784114,0.0003198992041264305
PM2A_B9,ARW1T,PM2A,144,B9,750,0.428,1.0594059405940592,-0.00019516038801776776
PM2A_B10,ARW1T,PM2A,144,B10,750,0.303,0.9711538461538461,0.00027412379575177337
PM2A_B11,ARW1T,PM2A,144,B11,750,0.357,1.0347826086956522,0.0
PM2A_B12,ARW1T,PM2A,144,B12,750,0.842,1.3115264797507786,0.0021693736694688675
PM2A_C1,ARW1T,PM2A,144,C1,750,0.426,1.0142857142857142,0.0003894109340932333
PM2A_C2,ARW1T,PM2A,144,C2,750,0.513,1.044806517311609,-0.0020816849715676006
PM2A_C3,ARW1T,PM2A,144,C3,750,0.433,1.0236406619385343,0.0
PM2A_C4,ARW1T,PM2A,144,C4,750,0.316,0.7726161369193154,-0.00910033110701565
PM2A_C5,ARW1T,PM2A,144,C5,750,0.389,1.0318302387267906,0.00010697481271857222
PM2A_C6,ARW1T,PM2A,144,C6,750,0.388,0.9847715736040609,0.00042735417363287757
PM2A_C7,ARW1T,PM2A,144,C7,750,0.36,0.9809264305177111,0.0
PM2A_C8,ARW1T,PM2A,144,C8,750,0.349,1.038690476190476,-0.00035971446436262037
PM2A_C9,ARW1T,PM2A,144,C9,750,0.35,1.0542168674698793,0.0010578847502008164
PM2A_C10,ARW1T,PM2A,144,C10,750,0.362,0.9972451790633609,0.0006849469309649974
PM2A_C11,ARW1T,PM2A,144,C11,750,0.395,1.0972222222222223,-0.00010561898346616943
PM2A_C12,ARW1T,PM2A,144,C12,750,0.411,1.0326633165829144,0.0004035544056026533
PM2A_D1,ARW1T,PM2A,144,D1,750,0.388,1.0264550264550265,0.00010725016646553511
PM2A_D2,ARW1T,PM2A,144,D2,750,0.522,1.0653061224489797,0.00015933735160014481
PM2A_D3,ARW1T,PM2A,144,D3,750,0.44,1.035294117647059,0.0007507710626116012
PM2A_D4,ARW1T,PM2A,144,D4,750,0.508,1.076271186440678,0.0003267990608760783
PM2A_D5,ARW1T,PM2A,144,D5,750,0.333,1.050473186119874,0.00012493762484402636
PM2A_D6,ARW1T,PM2A,144,D6,750,0.471,1.0466666666666666,0.00026455115327744767
PM2A_D7,ARW1T,PM2A,144,D7,750,0.398,0.9974937343358395,0.000312892584255482
PM2A_D8,ARW1T,PM2A,144,D8,750,0.433,1.016431924882629,0.0
PM2A_D9,ARW1T,PM2A,144,D9,750,0.718,1.3521657250470809,0.0005190378535539674
PM2A_D10,ARW1T,PM2A,144,D10,750,0.676,2.0864197530864197,0.005262238555178836
PM2A_D11,ARW1T,PM2A,144,D11,750,0.277,1.0072727272727273,0.00015015031263744243
PM2A_D12,ARW1T,PM2A,144,D12,750,1.089,1.4385733157199472,0.0010950637825868426
PM2A_E1,ARW1T,PM2A,144,E1,750,0.63,0.9278350515463917,0.0004604098411077056
PM2A_E2,ARW1T,PM2A,144,E2,750,0.457,1.0778301886792454,0.0002726291078723286
PM2A_E3,ARW1T,PM2A,144,E3,750,0.275,1.049618320610687,0.0008993154861322663
PM2A_E4,ARW1T,PM2A,144,E4,750,1.38,4.07079646017699,-3.0204181581188437e-05
PM2A_E5,ARW1T,PM2A,144,E5,750,0.192,0.7710843373493976,0.00021645070321266375
PM2A_E6,ARW1T,PM2A,144,E6,750,0.352,0.9859943977591036,-0.0005960998188015774
PM2A_E7,ARW1T,PM2A,144,E7,750,0.389,0.974937343358396,0.0
PM2A_E8,ARW1T,PM2A,144,E8,750,0.953,2.6620111731843576,-0.0009284203736921174
PM2A_E9,ARW1T,PM2A,144,E9,750,0.402,1.0523560209424083,0.0003097907703132496
PM2A_E10,ARW1T,PM2A,144,E10,750,0.236,0.9147286821705426,-0.0054630421566767085
PM2A_E11,ARW1T,PM2A,144,E11,750,0.902,2.976897689768977,0.006370118783930306
PM2A_E12,ARW1T,PM2A,144,E12,750,0.372,1.0026954177897573,0.00011185689044454095
PM2A_F1,ARW1T,PM2A,144,F1,750,0.407,1.1900584795321636,-0.0003082628117268672
PM2A_F2,ARW1T,PM2A,144,F2,750,1.581,2.9332096474953615,0.0027532949832636705
PM2A_F3,ARW1T,PM2A,144,F3,750,0.212,0.5208845208845209,-0.005902104877626117
PM2A_F4,ARW1T,PM2A,144,F4,750,0.496,1.1350114416475972,-0.0004221582887669563
PM2A_F5,ARW1T,PM2A,144,F5,750,0.376,1.1713395638629283,0.00011066850242150877
PM2A_F6,ARW1T,PM2A,144,F6,750,0.731,1.7572115384615385,0.004378620017162479
PM2A_F7,ARW1T,PM2A,144,F7,750,0.169,0.8848167539267016,-0.0007462886069387591
PM2A_F8,ARW1T,PM2A,144,F8,750,0.31,0.9904153354632588,0.00040128721087339026
PM2A_F9,ARW1T,PM2A,144,F9,750,0.513,1.1425389755011135,-0.0004902017324827654
PM2A_F10,ARW1T,PM2A,144,F10,750,0.475,1.5224358974358974,0.006410411779693449
PM2A_F11,ARW1T,PM2A,144,F11,750,0.778,1.9115479115479117,0.002393500238794996
PM2A_F12,ARW1T,PM2A,144,F12,750,0.515,1.1839080459770115,0.0006422734750494497
PM2A_G1,ARW1T,PM2A,144,G1,750,0.528,1.1812080536912752,0.0007042421167751356
PM2A_G2,ARW1T,PM2A,144,G2,750,0.311,0.9841772151898734,-0.00013419227916842383
PM2A_G3,ARW1T,PM2A,144,G3,750,0.514,1.4357541899441342,0.005604320101810906
PM2A_G4,ARW1T,PM2A,144,G4,750,0.616,1.4460093896713615,0.0031264660809547542
PM2A_G5,ARW1T,PM2A,144,G5,750,0.387,1.0573770491803278,0.0005348811150283618
PM2A_G6,ARW1T,PM2A,144,G6,750,0.732,1.952,0.005783797750484854
PM2A_G7,ARW1T,PM2A,144,G7,750,0.394,1.047872340425532,0.0008375491383786376
PM2A_G8,ARW1T,PM2A,144,G8,750,0.43,1.075,0.0004817009333781669
PM2A_G9,ARW1T,PM2A,144,G9,750,0.59,1.581769436997319,0.002733220103575553
PM2A_G10,ARW1T,PM2A,144,G10,750,0.449,0.9553191489361703,0.005226047033677854
PM2A_G11,ARW1T,PM2A,144,G11,750,0.49,1.1694510739856803,0.0019924114312705396
